lag_year,office_unit,pos_norm,n_position,office_total,position_share
1942,電気局 :: 試験課,技師,2,28,0.07142857142857142
1942,電気局 :: 試験課,技手,7,28,0.25
1942,電気局 :: 試験課,書記,2,28,0.07142857142857142
1942,電気局 :: 試験課,雇,14,28,0.5
1942,電気局 :: 調査課,Unknown,11,83,0.13253012048192772
1942,電気局 :: 調査課,主事,2,83,0.024096385542168676
1942,電気局 :: 調査課,兼,2,83,0.024096385542168676
1942,電気局 :: 調査課,囑託員,5,83,0.060240963855421686
1942,電気局 :: 調査課,所長,2,83,0.024096385542168676
1942,電気局 :: 調査課,技手,6,83,0.07228915662650602
1942,電気局 :: 調査課,書記,29,83,0.3493975903614458
1942,電気局 :: 調査課,雇,26,83,0.3132530120481928
1942,電気局 :: 赤坂区役所,Unknown,2,7,0.2857142857142857
1942,電気局 :: 赤坂区役所,區長,5,7,0.7142857142857143
1942,電気局 :: 車輛課,Unknown,11,65,0.16923076923076924
1942,電気局 :: 車輛課,主事,1,65,0.015384615384615385
1942,電気局 :: 車輛課,技手,45,65,0.6923076923076923
1942,電気局 :: 車輛課,書記,8,65,0.12307692307692308
1942,電気局 :: 運転課,Unknown,7,45,0.15555555555555556
1942,電気局 :: 運転課,書記,25,45,0.5555555555555556
1942,電気局 :: 運転課,課長,1,45,0.022222222222222223
1942,電気局 :: 運転課,雇,12,45,0.26666666666666666
1942,電気局 :: 電力課,Unknown,6,7,0.8571428571428571
1942,電気局 :: 電力課,課長,1,7,0.14285714285714285
1942,電気局 :: 電気研究所,Unknown,6,23,0.2608695652173913
1942,電気局 :: 電気研究所,主事,1,23,0.043478260869565216
1942,電気局 :: 電気研究所,所長,2,23,0.08695652173913043
1942,電気局 :: 電気研究所,技手,2,23,0.08695652173913043
1942,電気局 :: 電気研究所,書記,6,23,0.2608695652173913
1942,電気局 :: 電気研究所,雇,6,23,0.2608695652173913
1942,電気局 :: 麹町区役所,Unknown,10,15,0.6666666666666666
1942,電気局 :: 麹町区役所,區長,1,15,0.06666666666666667
1942,電気局 :: 麹町区役所,書記,4,15,0.26666666666666666
1942,電気局 :: 麻布区役所,Unknown,4,118,0.03389830508474576
1942,電気局 :: 麻布区役所,主事,1,118,0.00847457627118644
1942,電気局 :: 麻布区役所,區長,1,118,0.00847457627118644
1942,電気局 :: 麻布区役所,書記,112,118,0.9491525423728814
1942,養育院 :: 会計課,Unknown,3,32,0.09375
1942,養育院 :: 会計課,主事,1,32,0.03125
1942,養育院 :: 会計課,技手,2,32,0.0625
1942,養育院 :: 会計課,教諭,9,32,0.28125
1942,養育院 :: 会計課,書記,11,32,0.34375
1942,養育院 :: 会計課,雇,6,32,0.1875
1942,養育院 :: 医務課,Unknown,3,28,0.10714285714285714
1942,養育院 :: 医務課,囑託員,1,28,0.03571428571428571
1942,養育院 :: 医務課,技手,1,28,0.03571428571428571
1942,養育院 :: 医務課,書記,1,28,0.03571428571428571
1942,養育院 :: 医務課,藥劑員,5,28,0.17857142857142858
1942,養育院 :: 医務課,課長,1,28,0.03571428571428571
1942,養育院 :: 医務課,醫員,14,28,0.5
1942,養育院 :: 医務課,雇,2,28,0.07142857142857142
1942,養育院 :: 庶務課,Unknown,1,21,0.047619047619047616
1942,養育院 :: 庶務課,技手,3,21,0.14285714285714285
1942,養育院 :: 庶務課,書記,10,21,0.47619047619047616
1942,養育院 :: 庶務課,雇,7,21,0.3333333333333333
1942,養育院 :: 監護課,Unknown,3,16,0.1875
1942,養育院 :: 監護課,書記,8,16,0.5
1942,養育院 :: 監護課,課長,1,16,0.0625
1942,養育院 :: 監護課,雇,4,16,0.25
1943,中央卸売市場 :: 各区役所,Unknown,1,1,1
1943,中央卸売市場 :: 庶務課,局長,1,1,1
1943,中央卸売市場 :: 新聞記者室,Unknown,5,5,1
1943,中央卸売市場 :: 議事課,Unknown,3,3,1
1943,中央卸売市場 :: 電話事務所,Unknown,1,1,1
1943,健民局 :: 上中屋署,技手,92,93,0.989247311827957
1943,健民局 :: 上中屋署,部長,1,93,0.010752688172043012
1943,健民局 :: 中所,Unknown,50,266,0.18796992481203006
1943,健民局 :: 中所,主事,7,266,0.02631578947368421
1943,健民局 :: 中所,兼,1,266,0.0037593984962406013
1943,健民局 :: 中所,囑託員,1,266,0.0037593984962406013
1943,健民局 :: 中所,技師,5,266,0.018796992481203006
1943,健民局 :: 中所,技手,7,266,0.02631578947368421
1943,健民局 :: 中所,書記,31,266,0.11654135338345864
1943,健民局 :: 中所,機關手,8,266,0.03007518796992481
1943,健民局 :: 中所,歯科,15,266,0.05639097744360902
1943,健民局 :: 中所,看護婦長,8,266,0.03007518796992481
1943,健民局 :: 中所,藥劑員,29,266,0.10902255639097744
1943,健民局 :: 中所,醫員,84,266,0.3157894736842105
1943,健民局 :: 中所,雇,20,266,0.07518796992481203
1943,健民局 :: 会計課,Unknown,2,31,0.06451612903225806
1943,健民局 :: 会計課,主事,2,31,0.06451612903225806
1943,健民局 :: 会計課,技手,1,31,0.03225806451612903
1943,健民局 :: 会計課,教諭,7,31,0.22580645161290322
1943,健民局 :: 会計課,書記,14,31,0.45161290322580644
1943,健民局 :: 会計課,雇,5,31,0.16129032258064516
1943,健民局 :: 体力課,Unknown,11,53,0.20754716981132076
1943,健民局 :: 体力課,兼,8,53,0.1509433962264151
1943,健民局 :: 体力課,書記,11,53,0.20754716981132076
1943,健民局 :: 体力課,課長,2,53,0.03773584905660377
1943,健民局 :: 体力課,講師,3,53,0.05660377358490566
1943,健民局 :: 体力課,雇,15,53,0.2830188679245283
1943,健民局 :: 体力課,體力指導員,3,53,0.05660377358490566
1943,健民局 :: 健民局母子課,Unknown,2,23,0.08695652173913043
1943,健民局 :: 健民局母子課,技師,1,23,0.043478260869565216
1943,健民局 :: 健民局母子課,技手,1,23,0.043478260869565216
1943,健民局 :: 健民局母子課,書記,3,23,0.13043478260869565
1943,健民局 :: 健民局母子課,機關手,6,23,0.2608695652173913
1943,健民局 :: 健民局母子課,醫員,4,23,0.17391304347826086
1943,健民局 :: 健民局母子課,雇,6,23,0.2608695652173913
1943,健民局 :: 医務課,Unknown,17,69,0.2463768115942029
1943,健民局 :: 医務課,技手,5,69,0.07246376811594203
1943,健民局 :: 医務課,書記,1,69,0.014492753623188406
1943,健民局 :: 医務課,看護婦長,3,69,0.043478260869565216
1943,健民局 :: 医務課,藥劑員,12,69,0.17391304347826086
1943,健民局 :: 医務課,課長,1,69,0.014492753623188406
1943,健民局 :: 医務課,醫員,29,69,0.42028985507246375
1943,健民局 :: 医務課,雇,1,69,0.014492753623188406
1943,健民局 :: 千部出張所,Unknown,21,174,0.1206896551724138
1943,健民局 :: 千部出張所,主事,1,174,0.005747126436781609
1943,健民局 :: 千部出張所,囑託員,3,174,0.017241379310344827
1943,健民局 :: 千部出張所,園長,2,174,0.011494252873563218
1943,健民局 :: 千部出張所,所長,6,174,0.034482758620689655
1943,健民局 :: 千部出張所,技師,3,174,0.017241379310344827
1943,健民局 :: 千部出張所,技手,31,174,0.1781609195402299
1943,健民局 :: 千部出張所,書記,16,174,0.09195402298850575
1943,健民局 :: 千部出張所,機關手,2,174,0.011494252873563218
1943,健民局 :: 千部出張所,歯科,4,174,0.022988505747126436
1943,健民局 :: 千部出張所,監視,22,174,0.12643678160919541
1943,健民局 :: 千部出張所,看護婦長,2,174,0.011494252873563218
1943,健民局 :: 千部出張所,藥劑員,9,174,0.05172413793103448
1943,健民局 :: 千部出張所,醫員,18,174,0.10344827586206896
1943,健民局 :: 千部出張所,雇,34,174,0.19540229885057472
1943,健民局 :: 厚生課,Unknown,14,166,0.08433734939759036
1943,健民局 :: 厚生課,書記,151,166,0.9096385542168675
1943,健民局 :: 厚生課,課長,1,166,0.006024096385542169
1943,健民局 :: 古石場,技手,69,87,0.7931034482758621
1943,健民局 :: 古石場,書記,15,87,0.1724137931034483
1943,健民局 :: 古石場,社會書記,3,87,0.034482758620689655
1943,健民局 :: 庶務課,Unknown,8,49,0.16326530612244897
1943,健民局 :: 庶務課,技師,1,49,0.02040816326530612
1943,健民局 :: 庶務課,技手,3,49,0.061224489795918366
1943,健民局 :: 庶務課,書記,30,49,0.6122448979591837
1943,健民局 :: 庶務課,課長,1,49,0.02040816326530612
1943,健民局 :: 庶務課,雇,6,49,0.12244897959183673
1943,健民局 :: 所,兼,62,240,0.25833333333333336
1943,健民局 :: 所,囑託員,4,240,0.016666666666666666
1943,健民局 :: 所,所長,24,240,0.1
1943,健民局 :: 所,技手,26,240,0.10833333333333334
1943,健民局 :: 所,書記,51,240,0.2125
1943,健民局 :: 所,看護婦長,47,240,0.19583333333333333
1943,健民局 :: 所,藥劑員,26,240,0.10833333333333334
1943,健民局 :: 技術課,Unknown,5,54,0.09259259259259259
1943,健民局 :: 技術課,書記,30,54,0.5555555555555556
1943,健民局 :: 技術課,雇,19,54,0.35185185185185186
1943,健民局 :: 松戸療養所,所長,1,1,1
1943,健民局 :: 機械工訓育所長兼機械工訓育所,Unknown,2,39,0.05128205128205128
1943,健民局 :: 機械工訓育所長兼機械工訓育所,兼,31,39,0.7948717948717948
1943,健民局 :: 機械工訓育所長兼機械工訓育所,技手,3,39,0.07692307692307693
1943,健民局 :: 機械工訓育所長兼機械工訓育所,書記,3,39,0.07692307692307693
1943,健民局 :: 母子課,Unknown,6,134,0.04477611940298507
1943,健民局 :: 母子課,兼,25,134,0.1865671641791045
1943,健民局 :: 母子課,囑託員,2,134,0.014925373134328358
1943,健民局 :: 母子課,書記,20,134,0.14925373134328357
1943,健民局 :: 母子課,藥劑員,46,134,0.34328358208955223
1943,健民局 :: 母子課,課長,1,134,0.007462686567164179
1943,健民局 :: 母子課,醫員,10,134,0.07462686567164178
1943,健民局 :: 母子課,雇,24,134,0.1791044776119403
1943,健民局 :: 監護課,Unknown,3,15,0.2
1943,健民局 :: 監護課,書記,7,15,0.4666666666666667
1943,健民局 :: 監護課,課長,1,15,0.06666666666666667
1943,健民局 :: 監護課,雇,4,15,0.26666666666666666
1943,健民局 :: 管理課,Unknown,8,84,0.09523809523809523
1943,健民局 :: 管理課,主事,1,84,0.011904761904761904
1943,健民局 :: 管理課,技手,11,84,0.13095238095238096
1943,健民局 :: 管理課,書記,27,84,0.32142857142857145
1943,健民局 :: 管理課,機關手,9,84,0.10714285714285714
1943,健民局 :: 管理課,監視,4,84,0.047619047619047616
1943,健民局 :: 管理課,雇,24,84,0.2857142857142857
1943,健民局 :: 衛生試験所,所長,2,2,1
1943,健民局 :: 補導課,Unknown,11,11,1
1943,健民局 :: 軍事援護課,Unknown,22,45,0.4888888888888889
1943,健民局 :: 軍事援護課,技手,4,45,0.08888888888888889
1943,健民局 :: 軍事援護課,課長,1,45,0.022222222222222223
1943,健民局 :: 軍事援護課,雇,18,45,0.4
1943,健民局 :: 防疫課,Unknown,12,70,0.17142857142857143
1943,健民局 :: 防疫課,兼,1,70,0.014285714285714285
1943,健民局 :: 防疫課,書記,24,70,0.34285714285714286
1943,健民局 :: 防疫課,機關手,22,70,0.3142857142857143
1943,健民局 :: 防疫課,課長,1,70,0.014285714285714285
1943,健民局 :: 防疫課,醫員,10,70,0.14285714285714285
1943,健民局 :: 馬場,雇,13,13,1
1943,土木局 :: 庶務課,Unknown,9,64,0.140625
1943,土木局 :: 庶務課,技手,23,64,0.359375
1943,土木局 :: 庶務課,書記,32,64,0.5
1943,土木局 :: 江戸川区出張所,所長,1,12,0.08333333333333333
1943,土木局 :: 江戸川区出張所,技手,3,12,0.25
1943,土木局 :: 江戸川区出張所,雇,8,12,0.6666666666666666
1943,土木局 :: 治水課,Unknown,15,123,0.12195121951219512
1943,土木局 :: 治水課,技師,1,123,0.008130081300813009
1943,土木局 :: 治水課,技手,61,123,0.4959349593495935
1943,土木局 :: 治水課,書記,13,123,0.10569105691056911
1943,土木局 :: 治水課,監視,6,123,0.04878048780487805
1943,土木局 :: 治水課,船長,26,123,0.21138211382113822
1943,土木局 :: 治水課,課長,1,123,0.008130081300813009
1943,土木局 :: 道路建設課,Unknown,11,148,0.07432432432432433
1943,土木局 :: 道路建設課,技手,129,148,0.8716216216216216
1943,土木局 :: 道路建設課,書記,7,148,0.0472972972972973
1943,土木局 :: 道路建設課,課長,1,148,0.006756756756756757
1943,土木局 :: 道路管理課,Unknown,6,105,0.05714285714285714
1943,土木局 :: 道路管理課,技手,84,105,0.8
1943,土木局 :: 道路管理課,書記,14,105,0.13333333333333333
1943,土木局 :: 道路管理課,課長,1,105,0.009523809523809525
1943,市会事務局 :: 大和三八〇富署,Unknown,330,330,1
1943,市会事務局 :: 庶務課,囑託員,12,12,1
1943,市会事務局 :: 橋場,Unknown,412,412,1
1943,市会事務局 :: 福室,Unknown,43,43,1
1943,市会事務局 :: 茅場,Unknown,115,275,0.41818181818181815
1943,市会事務局 :: 茅場,書記,160,275,0.5818181818181818
1943,市会事務局 :: 議事課,Unknown,22,225,0.09777777777777778
1943,市会事務局 :: 議事課,囑託員,27,225,0.12
1943,市会事務局 :: 議事課,技師,1,225,0.0044444444444444444
1943,市会事務局 :: 議事課,書記,49,225,0.21777777777777776
1943,市会事務局 :: 議事課,課長,1,225,0.0044444444444444444
1943,市会事務局 :: 議事課,醫員,6,225,0.02666666666666667
1943,市会事務局 :: 議事課,雇,119,225,0.5288888888888889
1943,戰時生活局 :: 動員課,Unknown,6,35,0.17142857142857143
1943,戰時生活局 :: 動員課,書記,19,35,0.5428571428571428
1943,戰時生活局 :: 動員課,課長,1,35,0.02857142857142857
1943,戰時生活局 :: 動員課,雇,9,35,0.2571428571428571
1943,戰時生活局 :: 商工課,Unknown,21,77,0.2727272727272727
1943,戰時生活局 :: 商工課,技手,23,77,0.2987012987012987
1943,戰時生活局 :: 商工課,書記,33,77,0.42857142857142855
1943,戰時生活局 :: 庶務課,Unknown,3,30,0.1
1943,戰時生活局 :: 庶務課,書記,26,30,0.8666666666666667
1943,戰時生活局 :: 庶務課,課長,1,30,0.03333333333333333
1943,戰時生活局 :: 物價課,Unknown,6,18,0.3333333333333333
1943,戰時生活局 :: 物價課,技手,6,18,0.3333333333333333
1943,戰時生活局 :: 物價課,書記,5,18,0.2777777777777778
1943,戰時生活局 :: 物價課,課長,1,18,0.05555555555555555
1943,戰時生活局 :: 町会課,Unknown,25,44,0.5681818181818182
1943,戰時生活局 :: 町会課,書記,18,44,0.4090909090909091
1943,戰時生活局 :: 町会課,課長,1,44,0.022727272727272728
1943,戰時生活局 :: 管理課,Unknown,11,81,0.13580246913580246
1943,戰時生活局 :: 管理課,技師,1,81,0.012345679012345678
1943,戰時生活局 :: 管理課,技手,31,81,0.38271604938271603
1943,戰時生活局 :: 管理課,書記,37,81,0.4567901234567901
1943,戰時生活局 :: 管理課,課長,1,81,0.012345679012345678
1943,戰時生活局 :: 貯薄奬勵課,Unknown,2,12,0.16666666666666666
1943,戰時生活局 :: 貯薄奬勵課,書記,7,12,0.5833333333333334
1943,戰時生活局 :: 貯薄奬勵課,課長,1,12,0.08333333333333333
1943,戰時生活局 :: 貯薄奬勵課,雇,2,12,0.16666666666666666
1943,戰時生活局 :: 農漁課,Unknown,13,54,0.24074074074074073
1943,戰時生活局 :: 農漁課,囑託員,4,54,0.07407407407407407
1943,戰時生活局 :: 農漁課,技手,13,54,0.24074074074074073
1943,戰時生活局 :: 農漁課,書記,9,54,0.16666666666666666
1943,戰時生活局 :: 農漁課,課長,1,54,0.018518518518518517
1943,戰時生活局 :: 農漁課,部長,1,54,0.018518518518518517
1943,戰時生活局 :: 農漁課,雇,13,54,0.24074074074074073
1943,戰時生活局 :: 配給第一課,Unknown,3,35,0.08571428571428572
1943,戰時生活局 :: 配給第一課,技手,3,35,0.08571428571428572
1943,戰時生活局 :: 配給第一課,書記,18,35,0.5142857142857142
1943,戰時生活局 :: 配給第一課,課長,1,35,0.02857142857142857
1943,戰時生活局 :: 配給第一課,雇,10,35,0.2857142857142857
1943,戰時生活局 :: 配給第二課,Unknown,2,44,0.045454545454545456
1943,戰時生活局 :: 配給第二課,技手,4,44,0.09090909090909091
1943,戰時生活局 :: 配給第二課,書記,32,44,0.7272727272727273
1943,戰時生活局 :: 配給第二課,雇,6,44,0.13636363636363635
1943,教育局 :: 中等教育課,Unknown,11,38,0.2894736842105263
1943,教育局 :: 中等教育課,囑託員,12,38,0.3157894736842105
1943,教育局 :: 中等教育課,書記,10,38,0.2631578947368421
1943,教育局 :: 中等教育課,課長,1,38,0.02631578947368421
1943,教育局 :: 中等教育課,雇,4,38,0.10526315789473684
1943,教育局 :: 保線課,監督,4,4,1
1943,教育局 :: 学校体育課,Unknown,20,38,0.5263157894736842
1943,教育局 :: 学校体育課,兼,2,38,0.05263157894736842
1943,教育局 :: 学校体育課,書記,6,38,0.15789473684210525
1943,教育局 :: 学校体育課,課長,2,38,0.05263157894736842
1943,教育局 :: 学校体育課,講師,7,38,0.18421052631578946
1943,教育局 :: 学校体育課,醫員,1,38,0.02631578947368421
1943,教育局 :: 学校施設課,Unknown,6,19,0.3157894736842105
1943,教育局 :: 学校施設課,技手,1,19,0.05263157894736842
1943,教育局 :: 学校施設課,書記,8,19,0.42105263157894735
1943,教育局 :: 学校施設課,課長,1,19,0.05263157894736842
1943,教育局 :: 学校施設課,雇,3,19,0.15789473684210525
1943,教育局 :: 庶務課,Unknown,15,140,0.10714285714285714
1943,教育局 :: 庶務課,囑託員,1,140,0.007142857142857143
1943,教育局 :: 庶務課,技手,14,140,0.1
1943,教育局 :: 庶務課,書記,63,140,0.45
1943,教育局 :: 庶務課,課長,1,140,0.007142857142857143
1943,教育局 :: 庶務課,雇,46,140,0.32857142857142857
1943,教育局 :: 教化課,Unknown,4,16,0.25
1943,教育局 :: 教化課,囑託員,3,16,0.1875
1943,教育局 :: 教化課,書記,7,16,0.4375
1943,教育局 :: 教化課,課長,1,16,0.0625
1943,教育局 :: 教化課,雇,1,16,0.0625
1943,教育局 :: 教育研究所,Unknown,7,90,0.07777777777777778
1943,教育局 :: 教育研究所,主事,1,90,0.011111111111111112
1943,教育局 :: 教育研究所,局長,2,90,0.022222222222222223
1943,教育局 :: 教育研究所,書記,70,90,0.7777777777777778
1943,教育局 :: 教育研究所,講師,5,90,0.05555555555555555
1943,教育局 :: 教育研究所,雇,5,90,0.05555555555555555
1943,教育局 :: 施設課,Unknown,17,213,0.07981220657276995
1943,教育局 :: 施設課,技手,56,213,0.26291079812206575
1943,教育局 :: 施設課,書記,56,213,0.26291079812206575
1943,教育局 :: 施設課,課長,2,213,0.009389671361502348
1943,教育局 :: 施設課,雇,82,213,0.38497652582159625
1943,教育局 :: 詞練課,Unknown,15,78,0.19230769230769232
1943,教育局 :: 詞練課,囑託員,7,78,0.08974358974358974
1943,教育局 :: 詞練課,技手,31,78,0.3974358974358974
1943,教育局 :: 詞練課,書記,25,78,0.32051282051282054
1943,水道局 :: 下谷区役所,書記,2,2,1
1943,水道局 :: 収納課,Unknown,2,2,1
1943,水道局 :: 可籍兵事課・財務課,書記,1,1,1
1943,水道局 :: 審議室,Unknown,1,1,1
1943,水道局 :: 小智海合宿所,Unknown,1,40,0.025
1943,水道局 :: 小智海合宿所,技手,2,40,0.05
1943,水道局 :: 小智海合宿所,書記,23,40,0.575
1943,水道局 :: 小智海合宿所,藥劑員,1,40,0.025
1943,水道局 :: 小智海合宿所,課長,1,40,0.025
1943,水道局 :: 小智海合宿所,雇,12,40,0.3
1943,水道局 :: 小習酒合病所,Unknown,1,1,1
1943,水道局 :: 工務課,書記,3,3,1
1943,水道局 :: 幸場,技手,91,511,0.1780821917808219
1943,水道局 :: 幸場,書記,210,511,0.410958904109589
1943,水道局 :: 幸場,雇,210,511,0.410958904109589
1943,水道局 :: 庶務課,Unknown,2,15,0.13333333333333333
1943,水道局 :: 庶務課,主事,1,15,0.06666666666666667
1943,水道局 :: 庶務課,技手,1,15,0.06666666666666667
1943,水道局 :: 庶務課,書記,6,15,0.4
1943,水道局 :: 庶務課,雇,5,15,0.3333333333333333
1943,水道局 :: 所,Unknown,6,91,0.06593406593406594
1943,水道局 :: 所,技手,49,91,0.5384615384615384
1943,水道局 :: 所,書記,6,91,0.06593406593406594
1943,水道局 :: 所,雇,30,91,0.32967032967032966
1943,水道局 :: 技術課,Unknown,7,44,0.1590909090909091
1943,水道局 :: 技術課,技手,36,44,0.8181818181818182
1943,水道局 :: 技術課,課長,1,44,0.022727272727272728
1943,水道局 :: 擴張課,Unknown,4,5,0.8
1943,水道局 :: 擴張課,課長,1,5,0.2
1943,水道局 :: 水源林事務所,Unknown,5,25,0.2
1943,水道局 :: 水源林事務所,主事,1,25,0.04
1943,水道局 :: 水源林事務所,所長,3,25,0.12
1943,水道局 :: 水源林事務所,技師,1,25,0.04
1943,水道局 :: 水源林事務所,技手,8,25,0.32
1943,水道局 :: 水源林事務所,書記,1,25,0.04
1943,水道局 :: 水源林事務所,雇,6,25,0.24
1943,水道局 :: 王子区役所,書記,1,1,1
1943,水道局 :: 給水課,Unknown,14,122,0.11475409836065574
1943,水道局 :: 給水課,技手,78,122,0.639344262295082
1943,水道局 :: 給水課,書記,18,122,0.14754098360655737
1943,水道局 :: 給水課,課長,1,122,0.00819672131147541
1943,水道局 :: 給水課,雇,11,122,0.09016393442622951
1943,水道局 :: 長書仕役書役書室,Unknown,1,1,1
1943,港湾局 :: 会計課,Unknown,3,24,0.125
1943,港湾局 :: 会計課,書記,21,24,0.875
1943,港湾局 :: 営業課,Unknown,27,33,0.8181818181818182
1943,港湾局 :: 営業課,書記,5,33,0.15151515151515152
1943,港湾局 :: 営業課,課長,1,33,0.030303030303030304
1943,港湾局 :: 小室,書記,37,37,1
1943,港湾局 :: 庶務課,Unknown,35,137,0.25547445255474455
1943,港湾局 :: 庶務課,囑託員,2,137,0.014598540145985401
1943,港湾局 :: 庶務課,局長,1,137,0.0072992700729927005
1943,港湾局 :: 庶務課,技手,3,137,0.021897810218978103
1943,港湾局 :: 庶務課,書記,41,137,0.29927007299270075
1943,港湾局 :: 庶務課,課長,2,137,0.014598540145985401
1943,港湾局 :: 庶務課,雇,53,137,0.38686131386861317
1943,港湾局 :: 港務所,Unknown,1,40,0.025
1943,港湾局 :: 港務所,所長,2,40,0.05
1943,港湾局 :: 港務所,技師,1,40,0.025
1943,港湾局 :: 港務所,技手,4,40,0.1
1943,港湾局 :: 港務所,書記,8,40,0.2
1943,港湾局 :: 港務所,機關手,2,40,0.05
1943,港湾局 :: 港務所,監視,1,40,0.025
1943,港湾局 :: 港務所,船長,1,40,0.025
1943,港湾局 :: 港務所,雇,20,40,0.5
1943,港湾局 :: 築港課,Unknown,17,156,0.10897435897435898
1943,港湾局 :: 築港課,技手,27,156,0.17307692307692307
1943,港湾局 :: 築港課,書記,20,156,0.1282051282051282
1943,港湾局 :: 築港課,機關手,18,156,0.11538461538461539
1943,港湾局 :: 築港課,船長,10,156,0.0641025641025641
1943,港湾局 :: 築港課,課長,2,156,0.01282051282051282
1943,港湾局 :: 築港課,雇,62,156,0.3974358974358974
1943,港湾局 :: 長室部掛掛室室室室室,局長,1,1,1
1943,経理局 :: 収納課,Unknown,8,134,0.05970149253731343
1943,経理局 :: 収納課,技手,46,134,0.34328358208955223
1943,経理局 :: 収納課,書記,79,134,0.5895522388059702
1943,経理局 :: 収納課,課長,1,134,0.007462686567164179
1943,経理局 :: 向島区役所,Unknown,7,324,0.021604938271604937
1943,経理局 :: 向島区役所,主事,1,324,0.0030864197530864196
1943,経理局 :: 向島区役所,區長,7,324,0.021604938271604937
1943,経理局 :: 向島区役所,囑託員,10,324,0.030864197530864196
1943,経理局 :: 向島区役所,書記,129,324,0.39814814814814814
1943,経理局 :: 向島区役所,雇,168,324,0.5185185185185185
1943,経理局 :: 向島区役所,體力指導員,2,324,0.006172839506172839
1943,経理局 :: 営繕課,Unknown,9,67,0.13432835820895522
1943,経理局 :: 営繕課,技手,24,67,0.3582089552238806
1943,経理局 :: 営繕課,書記,1,67,0.014925373134328358
1943,経理局 :: 営繕課,雇,33,67,0.4925373134328358
1943,経理局 :: 地理課,Unknown,8,152,0.05263157894736842
1943,経理局 :: 地理課,兼,1,152,0.006578947368421052
1943,経理局 :: 地理課,技師,1,152,0.006578947368421052
1943,経理局 :: 地理課,技手,67,152,0.4407894736842105
1943,経理局 :: 地理課,書記,74,152,0.4868421052631579
1943,経理局 :: 地理課,課長,1,152,0.006578947368421052
1943,経理局 :: 学校警繕課,Unknown,29,39,0.7435897435897436
1943,経理局 :: 学校警繕課,技手,8,39,0.20512820512820512
1943,経理局 :: 学校警繕課,書記,1,39,0.02564102564102564
1943,経理局 :: 学校警繕課,課長,1,39,0.02564102564102564
1943,経理局 :: 書理課,Unknown,8,29,0.27586206896551724
1943,経理局 :: 書理課,書記,12,29,0.41379310344827586
1943,経理局 :: 書理課,課長,1,29,0.034482758620689655
1943,経理局 :: 書理課,雇,8,29,0.27586206896551724
1943,経理局 :: 書計課,Unknown,7,67,0.1044776119402985
1943,経理局 :: 書計課,書記,60,67,0.8955223880597015
1943,経理局 :: 杉並区役所,Unknown,14,567,0.024691358024691357
1943,経理局 :: 杉並区役所,主事,2,567,0.003527336860670194
1943,経理局 :: 杉並区役所,兼,109,567,0.19223985890652556
1943,経理局 :: 杉並区役所,區長,8,567,0.014109347442680775
1943,経理局 :: 杉並区役所,囑託員,14,567,0.024691358024691357
1943,経理局 :: 杉並区役所,技手,5,567,0.008818342151675485
1943,経理局 :: 杉並区役所,書記,212,567,0.37389770723104054
1943,経理局 :: 杉並区役所,體力指導員,203,567,0.35802469135802467
1943,経理局 :: 用品課,Unknown,10,82,0.12195121951219512
1943,経理局 :: 用品課,技手,15,82,0.18292682926829268
1943,経理局 :: 用品課,書記,35,82,0.4268292682926829
1943,経理局 :: 用品課,課長,1,82,0.012195121951219513
1943,経理局 :: 用品課,雇,21,82,0.25609756097560976
1943,経理局 :: 茅場,書記,4,4,1
1943,経理局 :: 荒川区役所,Unknown,17,369,0.04607046070460705
1943,経理局 :: 荒川区役所,主事,2,369,0.005420054200542005
1943,経理局 :: 荒川区役所,兼,18,369,0.04878048780487805
1943,経理局 :: 荒川区役所,囑託員,6,369,0.016260162601626018
1943,経理局 :: 荒川区役所,技手,3,369,0.008130081300813009
1943,経理局 :: 荒川区役所,書記,167,369,0.45257452574525747
1943,経理局 :: 荒川区役所,雇,154,369,0.4173441734417344
1943,経理局 :: 荒川区役所,體力指導員,2,369,0.005420054200542005
1943,経理局 :: 葛飾区役所,Unknown,7,236,0.029661016949152543
1943,経理局 :: 葛飾区役所,主事,1,236,0.00423728813559322
1943,経理局 :: 葛飾区役所,兼,61,236,0.2584745762711864
1943,経理局 :: 葛飾区役所,區長,10,236,0.0423728813559322
1943,経理局 :: 葛飾区役所,書記,133,236,0.5635593220338984
1943,経理局 :: 葛飾区役所,雇,23,236,0.09745762711864407
1943,経理局 :: 葛飾区役所,體力指導員,1,236,0.00423728813559322
1943,経理局 :: 購買課,Unknown,8,52,0.15384615384615385
1943,経理局 :: 購買課,書記,20,52,0.38461538461538464
1943,経理局 :: 購買課,課長,1,52,0.019230769230769232
1943,経理局 :: 購買課,雇,23,52,0.4423076923076923
1943,経理局 :: 足立区役所,區長,8,243,0.03292181069958848
1943,経理局 :: 足立区役所,囑託員,2,243,0.00823045267489712
1943,経理局 :: 足立区役所,書記,68,243,0.27983539094650206
1943,経理局 :: 足立区役所,雇,163,243,0.6707818930041153
1943,経理局 :: 足立区役所,體力指導員,2,243,0.00823045267489712
1943,経理局 :: 軍事援護課,書記,12,12,1
1943,電気局 :: 下谷区役所,Unknown,8,55,0.14545454545454545
1943,電気局 :: 下谷区役所,主事,1,55,0.01818181818181818
1943,電気局 :: 下谷区役所,區長,2,55,0.03636363636363636
1943,電気局 :: 下谷区役所,書記,44,55,0.8
